event_key,frameId,matching_score,event_name,period_id,possession_number,playing_block_number,event_secs,tracking_secs,tr_x,adjusted_x,tr_y,adjusted_y,teamId,possession_team_id,possessionSide,playerId,opponentId,player_on_frame
2211496961,998,0.7187776513473457,Clearance,1,1,1,33.5,33.233333333333334,61.15,65.415,5.972173913043477,3.603999999999998,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211497209,999,0.6841939595469508,Out,1,1,1,34.5,33.266666666666666,60.55,62.37,4.070144927536231,-1.02,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,True
2211496969,999,0.6051082903828066,Out,1,1,1,34.5,33.266666666666666,61.07,62.37,5.784927536231885,-1.02,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,True
2211497233,1923,0.6792503484700919,Pass,1,1,2,64.5,64.06666666666666,66.33,64.26,0.9559420289855062,0.0,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,eed08a1e908beb8c77510b8d8ee0dab681d611fe5a7716187677360f3039e711,,False
2211497255,1984,0.6021766719643178,Pass,1,2,2,66.1,66.1,82.26,80.43,13.678840579710144,15.163999999999994,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211497259,2044,0.7958678962286523,Ball touch,1,2,2,68.1,68.1,62.85,60.48,14.477101449275365,17.543999999999997,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,3536a7999c8445b5e976a97ac29ddaeb67f8617ff3b8d73bc4401f76bcc672e2,,True
2211497277,2057,0.7811880268477751,Pass,1,3,2,68.8,68.53333333333333,63.89,65.415,16.05391304347826,18.564,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,,True
2211497325,2179,0.681494886566401,Pass,1,3,2,72.9,72.6,40.06,35.385000000000005,24.824927536231883,30.736000000000004,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,a295a138484cecf22212ad9f65be919fd385667e19fc88494eee2606ea962a46,,True
2211497343,2366,0.8819177498606094,Pass,1,3,2,79.1,78.83333333333333,18.770000000000003,20.369999999999997,31.989565217391306,31.688000000000002,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,587be382e0c2d39f10ae637a2667d423288e199e6055bcb236155eb00809554c,,True
2211497367,2499,0.6181422490256528,Aerial,1,3,2,81.6,83.26666666666667,49.96,46.2,64.4521739130435,65.14399999999999,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,True
2211497351,2499,0.6522476372471699,Aerial,1,3,2,81.6,83.26666666666667,50.44,46.2,66.35420289855072,65.14399999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,True
2211497371,2500,0.5943449946689116,Interception,1,3,2,81.8,83.3,50.010000000000005,44.625,64.46202898550725,65.68799999999999,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,True
2211497383,2501,0.6377650220404614,Out,1,3,2,82.1,83.33333333333333,50.43,45.045,66.45275362318841,69.36,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,True
2211497381,2501,0.6031586868161775,Out,1,3,2,82.1,83.33333333333333,50.010000000000005,45.045,64.46202898550725,69.36,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,True
2211497489,2954,0.6298976558305606,Pass,1,3,3,100.9,98.43333333333334,51.43,47.88,67.11304347826086,68.0,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,True
2211497505,3088,0.5947754110510928,Pass,1,3,3,102.2,102.9,54.96,55.86,51.35478260869565,54.536,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,f53baced004e706c14e75f1517bd2ed17bae041919fa9c9b225a0bc1a8712826,,True
2211497527,3104,0.7370331479042409,Pass,1,3,3,103.8,103.43333333333334,55.5,55.86,55.07014492753623,58.004,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,1d947c22bc5f4a732fb3f3dfb07d5a4f9715d423bf981a7a5efc16478dad286a,,True
2211497573,3128,0.7418322005051645,Pass,1,3,3,104.4,104.23333333333332,47.65,45.045,52.95130434782609,56.236000000000004,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,,True
2211497577,3196,0.9301695207936934,Pass,1,3,3,106.5,106.5,56.3,57.225,65.48695652173913,66.436,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,True
2211497553,3200,0.4871409295998766,Interception,1,3,3,106.9,106.63333333333334,58.13,63.315,64.1368115942029,66.02799999999999,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
2211497599,3201,0.7054282052219543,Out,1,3,3,107.6,106.66666666666669,56.43,59.325,65.53623188405797,68.816,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,True
2211497561,3201,0.5014404257620837,Out,1,3,3,107.6,106.66666666666669,58.13,59.325,64.1368115942029,68.816,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,True
2211497735,3632,0.8843894816857953,Pass,1,3,4,121.2,121.03333333333332,49.98,48.825,66.91594202898551,68.0,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,433ac3bb16333f5538cae2c0874dfa5042e62951b43237b60e94a1ac1986fdd4,,True
2211497743,3781,0.3125,Ball touch,1,3,4,126.0,126.0,63.31,83.37,56.27246376811595,66.23200000000001,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,,False
2211497751,3838,0.4065869838795004,Ball recovery,1,4,4,127.9,127.9,81.18,97.755,60.09623188405798,56.78,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,False
2211497763,3841,0.4108603871299128,Pass,1,4,4,128.0,128.0,81.25,97.755,60.01739130434783,56.78,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,fb80b18384aa51fa727536f3f44101528774e988c3aee349769af28b85313e0a,,False
2211497781,3856,0.49660127236386986,Pass,1,4,4,128.5,128.5,91.68999999999998,97.23,49.46260869565217,49.164,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,False
2211497799,3927,0.7540788904971374,Pass,1,4,4,131.1,130.86666666666667,96.3,92.19,60.45101449275362,63.24,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,cedfe37314f4cda689006461498a507b1b33009e076f5cf440911cbc33e7e10c,,True
